area,sub_area,month_year,count,type_of_offence,count_category
Wellington,Kapiti-Mana,2009-01-01,74.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-02-01,70.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-03-01,54.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-04-01,58.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-05-01,57.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-06-01,59.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-07-01,63.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-08-01,65.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-09-01,56.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-10-01,49.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-11-01,40.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-12-01,54.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-01-01,40.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-02-01,52.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-03-01,42.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-04-01,50.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-05-01,71.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-06-01,56.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-07-01,71.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-08-01,58.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-09-01,48.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-10-01,74.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-11-01,54.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2010-12-01,63.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-01-01,51.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-02-01,41.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-03-01,50.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-04-01,63.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-05-01,66.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-06-01,58.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-07-01,64.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-08-01,53.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-09-01,58.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-10-01,45.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-11-01,34.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2011-12-01,40.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-01-01,34.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-02-01,41.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-03-01,44.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-04-01,59.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-05-01,56.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-06-01,42.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-07-01,35.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-08-01,50.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-09-01,47.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-10-01,77.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-11-01,58.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2012-12-01,59.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-01-01,47.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-02-01,16.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-03-01,62.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-04-01,57.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-05-01,37.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-06-01,45.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-07-01,47.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-08-01,49.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-09-01,40.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-10-01,52.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-11-01,45.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2013-12-01,48.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-01-01,33.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-02-01,22.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-03-01,26.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-04-01,32.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-05-01,43.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-06-01,37.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-07-01,30.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-08-01,36.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-09-01,38.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-10-01,48.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-11-01,35.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2014-12-01,46.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-01-01,54.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-02-01,40.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-03-01,43.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-04-01,40.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-05-01,54.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-06-01,27.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-07-01,46.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-08-01,41.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-09-01,52.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-10-01,39.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-11-01,48.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2015-12-01,57.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2016-01-01,44.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2016-02-01,45.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2016-03-01,40.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2016-04-01,36.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2016-05-01,32.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2016-06-01,41.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2016-07-01,46.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2016-08-01,46.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2016-09-01,40.0,Alcohol specific offences,Offences
Wellington,Kapiti-Mana,2009-01-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-02-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-03-01,1.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-04-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-05-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-06-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-07-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-08-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-09-01,1.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-10-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-11-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2009-12-01,2.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2010-01-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2010-02-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2010-03-01,0.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2010-04-01,1.0,Drug specific offences,Offences
Wellington,Kapiti-Mana,2010-05-01,0.0,Drug specific offences,Offences
